"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"156","@popcultlover Not currently. :(",FALSE,0,"popcultlover",2015-02-18 01:28:58,FALSE,"567840610390011904","567858280086650881","62604270","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"157","@kcornelius75 Mutts are the best breed! &lt;3 http://t.co/5CRUfbjkCt #AdoptDontBuy #WKCDogShow",FALSE,0,"kcornelius75",2015-02-18 01:28:10,FALSE,"567840652743168000","567858078009270272","1225229720","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"158","@53c84f382e5d4cc &lt;3",FALSE,0,"53c84f382e5d4cc",2015-02-18 01:26:47,FALSE,"567845720851554304","567857728179163137","2943231488","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"159","@JayeLu &lt;3",FALSE,1,"JayeLu",2015-02-18 01:26:18,FALSE,"567846726125654016","567857606946996224","532545759","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"160","@josiejoness Love it! &lt;3",FALSE,1,"josiejoness",2015-02-18 01:26:02,FALSE,"567849523193749504","567857540588920832","27014699","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"161","@alaska_born The AKC’s objective is to study, exhibit, promote, &amp; maintain dog breeds, regardless of the cost to the dogs or to society.",FALSE,1,"alaska_born",2015-02-18 01:23:17,FALSE,"567855393528901632","567856849606721536","2402370846","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"162","@IHateMexicanFoo We don't. We criticize the policies of ""no-kill"" shelters. Here's why: http://t.co/8bvLjqzp8x",FALSE,0,"IHateMexicanFoo",2015-02-18 01:20:26,FALSE,"567855524282236928","567856130791108608","3020692055","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"163","@TheSavannahG They are all cute! Did you know that purebreds make up at least 25% of the dogs in animal shelters? #AdoptDontBuy #WKCDogShow",FALSE,1,"TheSavannahG",2015-02-18 01:19:01,FALSE,"567854201637838850","567855774594035712","384080331","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"164","@JBirdwell Your cat must know that the best breed is mutt! http://t.co/5CRUfbjkCt #AdoptDontBuy #WKCDogShow",FALSE,0,"JBirdwell",2015-02-18 01:15:59,FALSE,"567854329773686784","567855012178616320","36264963","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"165","@OhHowPhantastic Love it! &lt;3",FALSE,1,"OhHowPhantastic",2015-02-18 01:11:51,FALSE,"567842079344295936","567853970556719104","20385999","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"166","@PeaceLoveLife_C Of course it's good! Vegan food is the BEST! &lt;3",FALSE,0,"PeaceLoveLife_C",2015-02-18 01:10:18,FALSE,"567838728351289344","567853582134853632","2965426307","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"167","Reason #1 to support ADOPTING - not BUYING or BREEDING - dogs.

#WKCDogShow #BestInShow http://t.co/0GBZcA7eMu",FALSE,207,NA,2015-02-18 01:10:02,FALSE,NA,"567853513021063168",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",216,FALSE,FALSE,NA,NA
"168","@IHateMexicanFoo For the correct information &amp; to see why PETA supports euthanasia: http://t.co/pGB1LXtahI http://t.co/9E3mUuN8R4",FALSE,1,"IHateMexicanFoo",2015-02-18 01:01:10,FALSE,"567848345374466048","567851281533915136","3020692055","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"169","If you could HEAR their screams, would you help?

#StopAnimalTests: http://t.co/HfiyCN6gIi http://t.co/NLTplWAbpG",FALSE,136,NA,2015-02-18 00:34:01,FALSE,NA,"567844451655098368",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",175,FALSE,FALSE,NA,NA
"170","More chickens are raised &amp; killed 4 food than ALL other land animals COMBINED, yet no federal law protects them from ABUSE. #Reasons2GoVegan",FALSE,77,NA,2015-02-18 00:20:01,FALSE,NA,"567840924878839808",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",61,FALSE,FALSE,NA,NA
"171","#3. TIED by a muzzle to a grooming table.

10 Things WRONG with the #WKCDogShow http://t.co/554kQFtFzx #AdoptDontBuy http://t.co/KoaBjYscXy",FALSE,35,NA,2015-02-18 00:04:02,FALSE,NA,"567836902352535552",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",42,FALSE,FALSE,NA,NA
"172","""'Vegetable-focused menus' will be one of the top food trends in Washington, #DC in 2015."" http://t.co/RxUH57fgcd",FALSE,49,NA,2015-02-17 23:53:01,FALSE,NA,"567834130676719616",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",25,FALSE,FALSE,NA,NA
"173","@FillmorePhyllis We believe no animal deserves this torture. So we promote spay&amp; neuter and adopt/not buying http://t.co/DfvobvXPnp",FALSE,0,"peta",2015-02-17 23:46:24,FALSE,"567832314299830272","567832465193316352","9890492","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"174","@FillmorePhyllis We do believe euthanasia is more humane than warehousing animals in cages 2 live out their ""lives"" http://t.co/BKFSqWRyNV",FALSE,0,"peta",2015-02-17 23:46:04,FALSE,"567832314299830272","567832381866057728","9890492","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peta",0,FALSE,FALSE,NA,NA
"175","@FillmorePhyllis I don't understand that question. 3-4 million animals are euthanized in shelters each yr in US. Not enough homes",FALSE,0,"FillmorePhyllis",2015-02-17 23:45:48,FALSE,"567830771664220160","567832314299830272","3024479000","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"176","@FillmorePhyllis NO?",FALSE,0,"FillmorePhyllis",2015-02-17 23:37:25,FALSE,"567829451846725632","567830205546426368","3024479000","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"177","@consciouskindau I understand. Definitely something to think about. Dogs and cats now rely on humans but did not always.",FALSE,0,"consciouskindau",2015-02-17 23:33:31,FALSE,"567827781108678656","567829222401568768","3021660636","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"178","@FillmorePhyllis Please see why PETA really supports euthanasia http://t.co/pGB1LXtahI http://t.co/HmzFUAT7em",FALSE,0,"FillmorePhyllis",2015-02-17 23:32:48,FALSE,"567828671056125952","567829044185604096","3024479000","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"179","@KStreetHipster Thank you for your support! We'll never stop fighting for the animals. &lt;3",FALSE,1,"KStreetHipster",2015-02-17 23:05:12,FALSE,"567819270991650816","567822098405531648","415162673","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"180","@TheBlakeTake Would you mind sending this to CIDinfo@peta.org? Thank you!",FALSE,0,"TheBlakeTake",2015-02-17 23:04:26,FALSE,"567820505685819392","567821904456740864","2337651026","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"181","@Cherteapet all animals in. More here: http://t.co/RJBrJhMCdR",FALSE,0,"Cherteapet",2015-02-17 23:04:00,FALSE,"567820935609450496","567821795807522816","23258386","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"182","@Cherteapet In order to keep adoption rates high, many shelters turn away animals that they don't think will be adopted. Open admission lets",FALSE,0,"Cherteapet",2015-02-17 23:03:48,FALSE,"567820935609450496","567821746683822080","23258386","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"183","@KittyPryde716 Noted. Thank you for your feedback and supporting the cause.",FALSE,1,"KittyPryde716",2015-02-17 23:01:21,FALSE,"567816301852241921","567821130901299200","1607140286","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"184","Shocking @HBO exposé shows some purebred dog needs SURGERY 2 BREATHE 4 #WKCDogShow standards http://t.co/CYLuRmEOQm http://t.co/BCBRbq5y6I",FALSE,37,NA,2015-02-17 22:58:02,FALSE,NA,"567820296750678016",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",43,FALSE,FALSE,NA,NA
"185","@popcultlover Here's their donate page: https://t.co/JDliqxqywM",FALSE,1,"popcultlover",2015-02-17 22:50:52,FALSE,"567816149079060480","567818492893786112","62604270","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"186","For their skins, snakes commonly nailed 2 trees &amp; their bodies are CUT OPEN from one end 2 the other as they're SKINNED ALIVE. #NotOurs2Wear",FALSE,59,NA,2015-02-17 22:43:01,FALSE,NA,"567816514528657408",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",63,FALSE,FALSE,NA,NA
"187","@MatthewRagonese Sign up here! :) http://t.co/pKbbTe6dfH",FALSE,0,"MatthewRagonese",2015-02-17 22:40:40,FALSE,"567764239625256961","567815923794456576","2949508239","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"188","@MatthewRagonese We don't support using animals for entertainment in any way.",FALSE,0,"MatthewRagonese",2015-02-17 22:40:33,FALSE,"567763286050222080","567815895080247296","2949508239","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"189","@JennyyyKern You're awesome. Thanks so much for your compassion. &lt;3 Check out our favorite tips and recipes here: http://t.co/lOs0M1Tph6",FALSE,0,"JennyyyKern",2015-02-17 22:39:55,FALSE,NA,"567815737353510912","32516404","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"190","@Thanniaj_ose_ Thank you!",FALSE,0,"Thanniaj_ose_",2015-02-17 22:39:15,FALSE,"567764897884323840","567815566817239040","1897725308","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"191","@youributera Bella is adorable! &lt;3",FALSE,0,"youributera",2015-02-17 22:38:27,FALSE,"567767901441384448","567815368435097600","494126654","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"192","@thomasmowe Exactly! :)",FALSE,0,"thomasmowe",2015-02-17 22:37:38,FALSE,"567769042103332864","567815161311993856","2969933158","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"193","@NotNickGauthier Please visit http://t.co/GsdvB9GWMu for more information",FALSE,1,"NotNickGauthier",2015-02-17 22:37:24,FALSE,"567814919056539648","567815100301582336","2878676354","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"194","@popcultlover Right here! :) https://t.co/ObrYNIxmn9",FALSE,0,"popcultlover",2015-02-17 22:37:10,FALSE,NA,"567815042097274880","62604270","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"195","@JessKelleyRadio Let's hope it's faux! :(",FALSE,1,"JessKelleyRadio",2015-02-17 22:36:22,FALSE,"567777870676635648","567814843341795328","259935859","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"196","@twibble92 Exactly!! Especially in 2015, so much technology!",FALSE,1,"twibble92",2015-02-17 22:35:16,FALSE,"567799200612892673","567814566450634752","438862536","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"197","@whatswrongwth So happy to hear that!! thanks for making the compassionate choice to go vegan! :)",FALSE,0,"whatswrongwth",2015-02-17 22:34:54,FALSE,"567802147296784384","567814474234642432","258127318","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"198","@KStreetHipster So disturbing right?",FALSE,1,"KStreetHipster",2015-02-17 22:34:10,FALSE,"567803950574874624","567814286619189248","415162673","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"199","@rotties_babe The life of animals in the circus is truly sad.",FALSE,1,"rotties_babe",2015-02-17 22:30:59,FALSE,"567812792981401600","567813485570052096","2609705776","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"200","@JlLavoy It's hard to get the videos out of your head! Please check out our favorite tips and recipes for going veg: http://t.co/lOs0M1Tph6",FALSE,0,"JlLavoy",2015-02-17 22:30:32,FALSE,"567812781572952065","567813374140026882","3031459037","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"201","@nancycisek22 Yes! You said it!",FALSE,1,"nancycisek22",2015-02-17 22:29:37,FALSE,"567812319582920704","567813142111088640","539638027","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"202","12 yrs for #Boyhood, 30 yrs for ANIMALS!

WATCH #RichardLinklater's time lapse video 4 PETA: http://t.co/Es6ZvE1Ka6 http://t.co/hkLXKYuTvG",FALSE,38,NA,2015-02-17 22:22:02,FALSE,NA,"567811235615399936",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",28,FALSE,FALSE,NA,NA
"203","@MEGANMICHALOW Check out our cafe press store! :) http://t.co/kMK7D05x5m",FALSE,1,"MEGANMICHALOW",2015-02-17 21:53:52,FALSE,"567737678658297857","567804146830589952","1249438680","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"204","@rotties_babe They would do best in an animal sanctuary where they can live safely in a more natural environment.",FALSE,1,"rotties_babe",2015-02-17 21:52:45,FALSE,"567802023711625216","567803867443777536","2609705776","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"205","@umitsperrie Of course. Thanks for adopting and spreading the word! &lt;3",FALSE,0,"umitsperrie",2015-02-17 21:43:25,FALSE,"567756982091825152","567801517635293184","311996212","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"206","Following @USDA report of 31 VIOLATIONS, attorney general's office launches investigation on #NaturalBridgeZoo: http://t.co/Q8h3PjkejZ",FALSE,20,NA,2015-02-17 21:43:01,FALSE,NA,"567801415197814784",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",24,FALSE,FALSE,NA,NA
"207","@HornyForFashion Thank YOU! &lt;3",FALSE,0,"HornyForFashion",2015-02-17 21:41:10,FALSE,"567799179393916929","567800949999214592","83613713","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"208","@dianehill12 Great. Thank you so much!",FALSE,1,"dianehill12",2015-02-17 21:36:39,FALSE,"567799354602553344","567799815750328320","476067583","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"209","@dianehill12 If you have any pictures or information on the horse please email CIDinfo@peta.org. Thank you!",FALSE,1,"dianehill12",2015-02-17 21:34:01,FALSE,"567798646042005504","567799152505024512","476067583","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"210","@GabriellaxIrwin Anytime! :)",FALSE,0,"GabriellaxIrwin",2015-02-17 21:32:51,FALSE,"567797281576194048","567798857985191936","2902042063","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"211","@twibble92 For sure!! Thanks for speaking up!",FALSE,0,"twibble92",2015-02-17 21:31:30,FALSE,"567795568614047745","567798515776143360","438862536","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"212","@HornyForFashion Check out our job board for openings! :) http://t.co/PlYnKHd5PC",FALSE,0,"HornyForFashion",2015-02-17 21:30:55,FALSE,"567795971820892161","567798369495621633","83613713","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"213","What does @Alancumming cook for his #Cabaret cast members?

See his #vegan recipes: http://t.co/CbasRp6trK",FALSE,19,NA,2015-02-17 21:29:01,FALSE,NA,"567797892414513152",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",11,FALSE,FALSE,NA,NA
"214","@bluecynder We looove almond milk, but coconut is great too! :) So many dairy-free options!",FALSE,0,"bluecynder",2015-02-17 21:21:31,FALSE,"567791280123600896","567796005946597376","348215799","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"215","@Aledoning Apply! :) http://t.co/PlYnKHd5PC",FALSE,1,"Aledoning",2015-02-17 21:20:43,FALSE,"567793855609974784","567795802053079040","866820583","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"216","@ruiner6 Check out our website here: http://t.co/P2iYKo1L4I",FALSE,0,"ruiner6",2015-02-17 21:20:15,FALSE,"567794007217283072","567795687573712897","2820702651","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"217","@HornyForFashion YES! :)",FALSE,0,"HornyForFashion",2015-02-17 21:18:45,FALSE,"567794002427412482","567795308924571648","83613713","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"218","@sebastianocorey Please check out the link for why we chose this comparison.",FALSE,0,"sebastianocorey",2015-02-17 21:12:04,FALSE,"567793170194436096","567793626580787200","52226400","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"219","#BoycottTheZoo: Because seeing a collection of sad captive animals is NOT educational, it's HEARTBREAKING. http://t.co/m7fu1BaVjd",FALSE,156,NA,2015-02-17 21:11:03,FALSE,NA,"567793370073993217",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",243,FALSE,FALSE,NA,NA
"220","@Go_Obaid That's awful. Would you mind emailing CIDinfo@peta.org about this? Thank you!",FALSE,0,"Go_Obaid",2015-02-17 21:10:37,FALSE,"567755479758417920","567793263760957440","1460773496","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"221","@sharik0530 Oh no! That's so awful. Thank you for doing everything you could to help her. &lt;3",FALSE,0,"sharik0530",2015-02-17 21:09:37,FALSE,"567749439549218816","567793008990556160","2926625048","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"222","@sebastianocorey Because the KKK and AKC have remarkably similar and corrupt ways of thinking. More info here: http://t.co/VjgrUUUJnJ",FALSE,0,"sebastianocorey",2015-02-17 21:08:00,FALSE,"567790098378412032","567792605490114560","52226400","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"223","@lufentyb Ha! But seriously check out: http://t.co/VJ5TPPZ6Ut",FALSE,0,"lufentyb",2015-02-17 21:06:56,FALSE,"567790254833553409","567792337474097152","52195155","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"224","@jessicarosseel Well said! &lt;3",FALSE,0,"jessicarosseel",2015-02-17 21:06:39,FALSE,NA,"567792264609423361","1318186968","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"225","@Thomas_Vegan YESS!!!",FALSE,0,"Thomas_Vegan",2015-02-17 21:06:24,FALSE,"567791811276853248","567792199498211328","459507359","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"226","What do the #KKK &amp; the #AmericanKennelClub have in common? 

WATCH: http://t.co/FW7knJYv5L #WKCDogShow #BestInShow http://t.co/WdZmOOUEih",FALSE,44,NA,2015-02-17 21:01:03,FALSE,NA,"567790854766600192",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",43,FALSE,FALSE,NA,NA
"227","@Iam_ShowStopper Sadly, there are too many animals and not enough homes.",FALSE,0,"Iam_ShowStopper",2015-02-17 21:00:17,FALSE,"567755156272721920","567790661597995008","166232396","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"228","@cristinalynnr Yes! :)",FALSE,0,"cristinalynnr",2015-02-17 20:58:50,FALSE,"567738852266483712","567790296260300800","21404551","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"229","@chrcapuano It is heartbreaking! Thanks for your compassion! &lt;3",FALSE,0,"chrcapuano",2015-02-17 20:56:21,FALSE,"567786163709444096","567789672560107520","2731197053","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"230","@sebastianocorey We think ALL people are comparable to animals. #Compassion4All",FALSE,0,"sebastianocorey",2015-02-17 20:54:52,FALSE,"567789018395455488","567789297039884288","52226400","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"231","@Thomas_Vegan &lt;3 #Compassion4All",FALSE,0,"Thomas_Vegan",2015-02-17 20:54:04,FALSE,"567786300896739328","567789098854850560","459507359","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"232","@tiaramescudi Please check out: http://t.co/VJ5TPPZ6Ut",FALSE,0,"tiaramescudi",2015-02-17 20:53:10,FALSE,"567787885772808192","567788872236580864","166456528","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"233","@JoiedeVar That's not true. I'm sorry if this offends you, I'm just trying to explain the intentions of the video and our message.",FALSE,0,"JoiedeVar",2015-02-17 20:46:51,FALSE,"567785508785647617","567787282528256000","26938623","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"234","@JoiedeVar Comparing situations and exposing harmful ways of thinking is how we prevent these ideas from continuing.",FALSE,0,"JoiedeVar",2015-02-17 20:45:28,FALSE,"567786087540875265","567786934543654912","26938623","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"235","SO SAD:

Fire KILLS 20 PIGS in #Maryland barn http://t.co/7HHWhE2ttk

#RIP #FriendsNotFood",FALSE,36,NA,2015-02-17 20:42:01,FALSE,NA,"567786065404162048",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",36,FALSE,FALSE,NA,NA
"236","@CarltonYaDig Thanks for your feedback and checking out the info.",FALSE,0,"CarltonYaDig",2015-02-17 20:40:43,FALSE,"567784319880798208","567785737303519232","41996257","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"237","@JoiedeVar Our comparison is between the KKK and AKC. Both organizations support the wrong ideas of a ""master race"" and ""pure bloodlines.""",FALSE,0,"JoiedeVar",2015-02-17 20:40:03,FALSE,"567784644884840450","567785569209610240","26938623","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"238","@JoiedeVar We are comparing two very corrupt and wrong organizations with similar mentalities.",FALSE,0,"JoiedeVar",2015-02-17 20:34:56,FALSE,"567783423188926465","567784281486925824","26938623","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"239","@lovefitness9 Yum!! :)",FALSE,0,"kalebunny",2015-02-17 20:31:43,FALSE,"567780014733918208","567783474342268928","2625224061","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"240","@CarltonYaDig Moth organizations are devoted to keeping ""pure bloodlines"" and emphasize a ""master race."" More info: http://t.co/VjgrUUUJnJ",FALSE,0,"CarltonYaDig",2015-02-17 20:31:22,FALSE,"567781706686799872","567783383749496834","41996257","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"241","@JoiedeVar That ad is from 2008. Please see this to understand where the comparison is coming from: http://t.co/VjgrUUUJnJ",FALSE,0,"JoiedeVar",2015-02-17 20:29:56,FALSE,"567781875314589696","567783025792049152","26938623","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",1,FALSE,FALSE,NA,NA
"242","@samashleyyy We refer to dogs and cats as companion animals. We don't own them, we share our lives with them. PETA always promotes adoption.",FALSE,0,"samashleyyy",2015-02-17 20:22:50,FALSE,"567770335173705731","567781238631460864","465053774","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"243","Animals are NOT ours to EAT, WEAR, EXPERIMENT ON, or USE FOR ENTERTAINMENT.

PERIOD. http://t.co/9tU8q1ynge",FALSE,143,NA,2015-02-17 20:22:02,FALSE,NA,"567781036059144192",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",180,FALSE,FALSE,NA,NA
"244","@SandraZouzalova Thank you for your support! &lt;3",FALSE,1,"SandraZouzalova",2015-02-17 20:19:17,FALSE,"567774862438322177","567780342590885888","408020835","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"245","@staciestar2 Here you go! :) http://t.co/pKbbTe6dfH",FALSE,0,"staciestar2",2015-02-17 20:12:21,FALSE,"567764428058554368","567778599236808704","3037998375","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
"246","@Brooke_anya Great! You're awesome! :)",FALSE,1,"Brooke_anya",2015-02-17 20:10:33,FALSE,"567766790478897152","567778144401113088","2934214673","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peta",0,FALSE,FALSE,NA,NA
